1588,Адыгейск
13285,Суражевка
13443,Тереховка
13099,Тимирязевский Уссурийский р-н
13279,Трудовой
2873,Угловое
13280,Угольная
955,Уссурийск
906,Фокино
2874,Черниговка
13306,Южно-Морской
13281,Ясное
1770,Азово
136,Бежаницы
1315,Великие Луки
2875,Гдов
2876,Дедовичи
2877,Дно
3204,Кузнецовка
2878,Кунья
2879,Локня
2880,Невель
2881,Новоржев
2882,Новосокольники
2883,Опочка
1168,Остров
2884,Палкино
2885,Печоры
2886,Плюсса
2887,Порхов
393,Псков
968,Пустошка
2888,Пушкинские Горы
2889,Пыталово
2890,Себеж
2891,Струги Красные
2892,Усвяты
1068,Азов
1070,Аксай
2893,Багаевская
1072,Батайск
1543,Белая Калитва
2894,Боковская
13161,Большой Лог
2895,Веселый
2896,Вешенская
1075,Волгодонск
2897,Гигант
2898,Глубокий
1316,Гуково
1540,Донецк
2899,Донской Азовский р-он
2900,Дубовское
2901,Егорлыкская
2902,Заветное
2903,Заводской
2904,Зверево
2905,Зерноград
2906,Зимовники
2907,Кагальницкая
2908,Казанская
953,Каменоломни
1245,Каменск-Шахтинский
2909,Кашары
2910,Константиновск
1539,Красный Сулин
2911,Куйбышево
2912,Лиховской
2913,Майский
2914,Матвеев Курган
1060,Миллерово
2915,Милютинская
2916,Морозовск
1748,Новая Целина
1071,Новочеркасск
206,Новошахтинск
2917,Обливская
2918,Орловский
1738,Островянский
2919,Персиановка
2920,Песчанокопское
2921,Покровское
2922,Пролетарск
2923,Ремонтное
2924,Родионово-Несветайская
2925,Романовская
438,Ростов-на-Дону
2926,Сальск
2927,Самарское
2928,Семикаракорск
13154,Советская
2929,Средний Егорлык
1069,Таганрог
2930,Тарасовский
2931,Тацинская
2932,Усть-Донецкий
2933,Целина
2934,Цимлянск
2935,Чалтырь
2936,Чертково
2349,Шахты
2943,Александро-Невский
3233,Елатьма
552,Зеленинские Дворики
2944,Касимов
2938,Кораблино
13103,Милославское
2939,Михайлов
459,Новомичуринск
2940,Октябрьский
2941,Рыбное
2945,Ряжск
159,Рязань
2946,Сапожок
12997,Сараи Сараевский р-он
2355,Сасово
2947,Скопин
13092,Спас-Клепики
2937,Спасск-Рязанский
2942,Старожилово
2952,Телебукино
2948,Ухолово
2949,Чулково
2951,Шацк
2950,Шилово
1049,Алексеевка пос. Кинельский р-он
2955,Алексеевка с. Алексеевкий р-он
1053,Безенчук
13412,Береза
1221,Богатое
1051,Большая Глушица
13427,Большая Каменка
1050,Большая Черниговка
1047,Борское
13021,Васильевка
13413,Верхняя Подстепновка
290,Волжский
13414,Воскресенка Волжский р-н
13025,Выселки
13011,Дубовый умет Волжский р-н
1222,Елховка
1045,Жигулевск
13020,Зеленовка
1039,Исаклы
1223,Камышла
1046,Кинель
1043,Кинель-Черкасcы
1038,Клявлино
13196,Козелки
1036,Кошки
1030,Красная Глинка
1052,Красноармейское
1042,Красный Яр
13198,Кряж
13200,Курумоч
3225,Лопатино Волжский р-он
13031,Луначарский
13415,Мирный
1048,Нефтегорск
13024,Нижнее Санчелеево
13418,Николаевка
1031,Новокуйбышевск
13392,Новопавловка Большеглушицкий р-н
1273,Новосемейкино
1034,Октябрьск
1044,Отрадный
1224,Пестравка
13419,Петра-Дубрава
13028,Подстепки
1041,Похвистнево
1035,Приволжье
13416,Придорожный
13030,Приморский
947,Просвет
13022,Рассвет
13399,Русская Борковка
430,Самара
2386,Сергиевск
13201,Смышляевка
13199,Спиридоновка
13417,Спутник
1875,Стройкерамика
13197,Сухая Самарка
13033,Суходол
1033,Сызрань
13027,Ташла
2953,Тимашево
13032,Тимофеевка
431,Тольятти
13023,Узюково
13195,Управленческий
2954,Усть-Кинельский
13019,Федоровка
2388,Хворостянка
13026,Хрящевка
13391,Чапаево Красноярский р-н
2384,Чапаевск
2385,Челно-Вершины
2387,Шентала
13422,Шигоны
13018,Яблоневый Овраг
13029,Ягодное
13096,Яицкое
2733,Александровская
13403,Александровская Курортный р-он
2724,Белоостров
13404,Володарский Красносельский р-он
1305,ГОРЕЛОВО
2685,Зеленогорск
1289,Колпино
2723,Комарово
1288,Красное село
1287,Кронштадт
13057,Лахта
2725,Левашово
1633,Лисий Нос
983,Ломоносов
1285,Металлострой
2729,Молодежное
1388,Павловск
1213,Парголово
1211,Песочный
2708,Петро-Славянка
1210,Петродворец
1584,Понтонный
394,Пушкин
13406,Разлив Курортный р-он
396,Репино
137,Санкт-Петербург
1586,Саперный
2730,Серово
1208,Сестрорецк
2731,Смолячково
2732,Солнечное
13108,Старо-Паново Красносельский р-он
1207,Стрельна
13407,Тарховка Курортный р-н
13408,Торики Красносельский р-н
2726,Тярлево
2727,Усть-Ижора
2728,Ушково
1206,Шушары
2956,Аркадак
2957,Аткарск
13006,Базарный Карабулак
1089,Балаково
1629,Балашов
2958,Вольск
2959,Генеральское
2960,Дубки
2961,Екатериновка
2962,Елшанка
2963,Ершов
2964,Зоринский
2965,Ивантеевка
222,Калининск
2966,Квасниковка
1028,Красноармейск
2967,Красный Кут
2968,Красный Октябрь
2969,Красный Текстильщик
2970,Красный Яр Аркадакский р-он
2971,Лысые Горы
1851,Маркс
2972,Мокроус
13005,Новоузенск
2973,Озинки
2974,Петровск
13061,Подлесное Марксовский р-он
2975,Приволжский
2976,Пристанное
2977,Пробуждение
2978,Пугачев
2979,Расково
2980,Ртищево
428,Саратов
2981,Степное
2982,Тарханы
2983,Татищево
2984,Усть-Курдюм
2985,Хвалынск
2986,Чардым
2987,Шиханы
2988,Шумейка
214,Энгельс
2989,Айхал
502,Алдан
1420,Амга
1418,Белая Гора
13426,Большая Марха
1427,Борогонцы
19,Вилюйск
1428,Депутатский
1465,Жиганск
1415,Зырянка
1416,Ленск
1422,Майя
2995,Марха
1462,Марха Верхневилюйский р-он
2994,Марха Олекминский р-он
891,Мирный
1423,Намцы
892,Нерюнгри
1463,Нижний Куранах
13144,Новый город
1429,Олекминск
1425,Оленек
13003,Пеледуй
1488,Покровск
1421,Сангар
2990,Светлый
2991,Серебряный Бор
1426,Сунтар
893,Тикси
1417,Томмот
1298,Удачный
2992,Чернышевский
1424,Черский
1464,Чокурдах
2993,Чульман
1419,Ытык-Кюель
283,Якутск
13436,Дачное Корсаковский р-н
56,Корсаков
3216,Невельск
2997,Ноглики
2399,Оха
2996,Поронайск
68,Холмск
13425,Шахтерск
13007,Южно-Курильск
473,Южно-Сахалинск
1337,Алапаевск
602,Арамиль
1191,Артемовский
1864,Арти
608,Асбест
1645,Ачит
1643,Белоярский
610,Березовский
1435,Бисерть
1373,Богданович
13241,Большой Исток
1541,Буланаш
3215,Верх-Нейвинский
13008,Верхнее Дуброво
13303,Верхние Серьги
607,Верхний Тагил
609,Верхняя Пышма
605,Верхняя Салда
13101,Верхняя Синячиха
1648,Верхняя Тура
1650,Верхотурье
1653,Волчанск
1647,Горноуральский
13378,Двуреченск
2998,Дегтярск
13379,Дружинино
250,Екатеринбург
1874,Елань
13145,Залесье
614,Заречный
1640,Ивдель
1267,Ирбит
615,Каменск-Уральский
613,Камышлов
1293,Карпинск
603,Качканар
305,Кировград
13310,Кольцово
13015,Комарово дер. Пышминский р-он
13238,Компрессорный
600,Краснотурьинск
1651,Красноуральск
113,Красноуфимск
604,Кушва
1403,Лесной
13325,Малый Исток
13383,Михайловск
13377,Монетный
1335,Невьянск
1644,Нижние Серги
251,Нижний Тагил
72,Нижняя Салда
1339,Нижняя Тура
1649,Новая Ляля
611,Новоуральск
616,Первоуральск
3203,Покровское Каменский р-он
606,Полевской
3230,Пышма
306,Ревда
1642,Реж
1436,Рефтинский
13240,Рудный
12999,Свободный
599,Североуральск
601,Серов
2397,Среднеуральск
2006,Старопышминск
1641,Сухой Лог
1414,Сысерть
1632,Тавда
612,Талица
13380,Троицкий Талицкий р-н
1865,Тугулым
1652,Туринск
13239,Химмаш
2999,Цементный
3217,Черноисточинск Пригородный р-он
1646,Шаля
13309,Широкая Речка
13146,Шувакиш
2010,Алагир
2011,Ардон
2018,Беслан
2013,Верхний Ларс
1082,Владикавказ
2021,Гизель
2022,Дигора
2012,Заводской
2014,Моздок
2015,Октябрьское
2020,Чикола
2019,Эльхотово
3003,Верхнеднепровский
397,Вязьма
398,Гагарин
3004,Десногорск
3001,Дорогобуж
3005,Кардымово
1190,Печерск
13091,Починок Починковский р-он
3002,Рославль
3000,Рудня
2353,Сафоново
395,Смоленск
3006,Сычевка
2354,Ярцево
1468,Александровское
3008,Анджиевский
1469,Безопасное
1470,Благодарный
1080,Буденновск
3009,Винсады
1077,Георгиевск
1088,Георгиевская
3010,Горячеводский
1471,Грачевка
3011,Демино
1472,Дивное
1473,Донское
1235,Ессентуки
3012,Ессентукская
1280,Железноводск
1474,Зеленокумск
3013,Зольская
3014,Ивановское
54,Изобильный
3015,Иноземцево
1475,Ипатово
3016,Канглы
62,Кисловодск
1476,Кочубеевское
1477,Красногвардейское
1478,Курсавка
1479,Курская
1480,Левокумское
1076,Лермонтов
1481,Летняя Ставка
199,Минеральные Воды
1078,Михайловск
1079,Невинномысск
3017,Нежинский
3018,Незлобная
127,Нефтекумск
3019,Новая Деревня
1482,Новоалександровск
3020,Новопавловск
1483,Новоселицкое
1274,Новотерский
3021,Новотроицкая
3022,Обильное
3023,Первомайский
3024,Подкумок
151,Пятигорск
3025,Рыздвяный
1484,Светлоград
1485,Солнечнодольск
1486,Солуно-Дмитриевское
439,Ставрополь
3026,Старомарьевка
1879,Тарский
3027,Татарка
3028,Бокино
3030,Жердевка
3031,Знаменка
3032,Кирсанов
3033,Комсомолец
377,Котовск
380,Мичуринск
3034,Моршанск
3036,Первомайский
371,Рассказово
3035,Ржакса
3029,Строитель
298,Тамбов
3037,Уварово
1497,Агрыз
1498,Азнакаево
1499,Аксубаево
1500,Актаныш
1501,Алексеевка Бавлинский р-он
3038,Алексеевское
1533,Алькеево
1054,Альметьевск
1503,Апастово
13190,Аракчино Новое
13186,Аракчино Старое
1504,Арск
1534,Атня
1506,Бавлы
1502,Базарные Матаки
1507,Балтаси
1525,Богатые Сабы
1527,Болгар
1505,Большая Атня
1514,Большие Кайбицы
1055,Бугульма
1508,Буинск
3043,Васильево Зеленодольский р-он
3044,Васильево Мамадышский р-он
1509,Верхний Услон
1018,Волжск
13313,Восточный
1510,Высокая Гора
3042,Дербышки
3220,Джалиль
1056,Елабуга
1512,Заинск
13188,Залесный
1513,Зеленодольск
13191,Кадышево
424,Казань
1535,Кайбицы
3221,Камские Поляны
1515,Камское Устье
13187,Киндери
13445,Кирби
1516,Кукмор
1517,Лаишево
213,Лениногорск
13089,Макаровка Лаишевский р-н
13194,Макаровка Нижнекамский р-н
13055,Малые Кабаны Лаишевский р-он
1518,Мамадыш
1519,Менделеевск
1520,Мензелинск
13312,Мирный
1521,Муслюмово
433,Набережные Челны
153,Нижнекамск
1407,Нижняя Мактама
1522,Новошешминск
1023,Нурлат
3041,Осиново
1523,Пестрецы
1524,Рыбная Слобода
13192,Салмачи
1526,Сарманово
3040,Старое Дрожжаное
13193,Сухая Река
1528,Тетюши
1529,Тюлячи
1531,Уруссу
3039,Усады
1530,Черемшан
1022,Чистополь
1511,Чувашское Дрожжаное
13189,Юдино
1443,Андреаполь
1771,Аньково
13373,Батино
1304,Бежецк
1444,Белый
3045,Бобровка
1445,Бологое
1446,Вышний Волочек
3046,Завидово
3047,Заволжский
1447,Западная Двина
13368,Змеёво Калининский р-н
1448,Зубцов
1449,Калязин
1450,Кашин
13327,Квакшино Калининский р-он
13308,Кесова Гора
1451,Кимры
1452,Конаково
1453,Красный Холм
1454,Кувшиново
1455,Лихославль
293,Максатиха
13367,Мокшино Конаковский р-он
3234,Монино
1456,Нелидово
13304,Нерль
3048,Новозавидовский
13385,Оленино
1457,Осташков
938,Плоскошь
410,Редкино
1458,Ржев
13384,Садыково Калининский р-н
3051,Селижарово
3050,Спирово
1459,Старица
245,Тверь
1387,Торжок
1460,Торопец
1461,Удомля
3049,Черногубово
13256,Академгородок
3055,Александровское
409,Асино
3056,Бакчар
3057,Белый Яр
722,Богашево
13261,Зональный
310,Зоркальцево
3058,Зырянское
725,Каргасок
13257,Каштак
3054,Кедровый
2087,Кожевниково
726,Колпашево
13262,Копылово
3053,Кривошеино
13258,Кузовлево
13254,ЛПК 2-ой поселок
724,Мельниково
3059,Молчаново
2343,Парабель
3060,Первомайское
296,Подгорное
13259,Предтеченск
3052,Светлый
723,Северск
13255,Синий Утес
13320,Сосновый Бор
515,Стрежевой
3061,Тегульдет
13260,Тимирязево
269,Томск
13324,Томскнефтехим р-н
2090,Алексин
2091,Арсеньево
2096,Архангельское
2092,Белев
446,Богородицк
445,Венев
2093,Волово
1750,Гвардейский
1959,Донской
2094,Дубна Тульская обл.
444,Ефремов
2095,Заокский
939,Кимовск
2097,Киреевск
3062,Косая Гора
2098,Куркино
2099,Ленинский
3063,Менделеевский
447,Новомосковск
2100,Одоев
3065,Первомайский
2101,Плавск
3066,Северо-Задонск
3064,Скуратовский
2106,Суворов
2102,Теплое
150,Тула
2103,Узловая
2104,Чернь
2105,Щекино
449,Ясногорск
3067,Ак-Довурак
3073,Каа-Хем
871,Кызыл
3070,Кызыл-Мажалык
3074,Мугур-Аксы
3072,Сарыг-Сеп
3077,Тоора-Хем
3076,Туран
3069,Тээли
3075,Хандагайты
3071,Чадан
3078,Шагонар
3068,Эрзин
3088,Антипино Нижнетавдинский р-он
3087,Антипино Тюменский р-он
1751,Армизонское
13318,Березняки
3079,Богандинский
922,Боровский
13354,Верхний Бор
3080,Винзили
3082,Ембаево
619,Заводоуковск
13394,Исетское Исетский р-н
620,Ишим
13242,Казарово
1178,Каскара
13134,Княжево
13355,Комарово
13428,Кулига
13245,Луговое
3226,Лыткина пос. Тобольский р-он
3083,Мальково
3084,Матмасы
13243,Метелево
13423,Мичурино
1172,Московский
1850,Нижняя Тавда
3085,Новотарманский
3086,Ожогино
1849,Омутинское
13117,Патрушево
13246,Плеханово
13319,Рощино
512,Тобольск
13329,Туртас
252,Тюмень
1466,Упорово
13244,Утяшево
13424,Червишево
617,Ялуторовск
3081,Ярково
3097,Алнаши
3098,Балезино
3089,Воткинск
561,Глазов
3090,Завьялово
3091,Игра
224,Ижевск
3099,Камбарка
3100,Каракулино
3092,Малая Пурга
1871,Можга
491,Сарапул
3093,Сигаево
3094,Ува
3095,Шаркан
3096,Якшур-Бодья
3101,Яр
3111,Базарный Сызган
3112,Барыш
3102,Большое Нагаткино
3113,Вешкайма
2350,Димитровград
1635,Енганаево
3114,Инза
3103,Ишеевка
3104,Карсун
3115,Кузоватово
3105,Майна
3116,Николаевка пос.
3117,Новоспасское
3106,Новоульяновск
3118,Павловка пос.
3119,Радищево
3107,Сенгилей
3120,Старая Кулатка
3108,Старая Майна
3109,Тереньга
422,Ульяновск
3110,Чердаклы
900,Амурск
1438,Аян
3121,Березовка
13410,Богородское Ульчский р-н
13147,Бяуде
29,Ванино
2363,Вяземский
902,Де-Кастри
1266,Заветы-Ильича
3122,Ильинка
3123,Князе-Волконское
903,Комсомольск-на-Амуре
13438,Многовершинный Николаевский р-н
2372,Николаевск-на-Амуре
1487,Новый Ургал
899,Охотск
13115,Переяславка
2373,Советская Гавань
3124,Солнечный
13398,Токи
13148,Тополево
287,Хабаровск
13432,Чегдомын
823,Абакан
826,Белый Яр
1149,Вершина Теи
13390,Кирба
1150,Копьево
13111,Пригорск
827,Саяногорск
2007,Сорск
3125,Усть-Абакан
3126,Черемушки
3127,Черемушки Боградский р-он
824,Черногорск
825,Шира
3128,Барсово
105,Белоярский
1017,Белый Яр
3131,Березово
13248,Вата
3130,Высокий
1430,Игрим
1440,Излучинск
3129,Кедровый
623,Когалым
624,Лангепас
154,Лянтор
1137,Мегион
1431,Междуреченский
621,Нефтеюганск
255,Нижневартовск
13140,Новоаганск Нижневартовский р-н
626,Нягань
1745,Октябрьское
73,Покачи
13066,Приобье
229,Пыть-Ях
20,Радужный
13135,Реполовские Юрты
1217,Советский
13069,Солнечный Сургутский р-он
254,Сургут
540,Урай
625,Ханты-Мансийск
627,Югорск
13070,Юность
3134,Агаповка
1344,Аргаяш
688,Аша
13207,Аэропорт
13210,Береговой
3132,Вахрушево
1104,Верхний Уфалей
3135,Вишневогорск
13153,Дзержинского
3133,Долгодеревенское
1347,Еманжелинск
685,Златоуст
3136,Карабаш
684,Карталы
686,Касли
961,Копейск
1753,Коркино
3137,Куса
687,Кыштым
13010,Локомотивный
258,Магнитогорск
7,Миасс
692,Озерск
3138,Пласт
689,Сатка
13209,Смолино
693,Снежинск
3218,Трехгорный
690,Троицк
3139,Тюбук
3140,Увельский
13009,Увильды
1754,Усть-Катав
3219,Чебаркуль
259,Челябинск
3141,Черемшанка
13206,Шагол
13208,Шершни
962,Южноуральск
3143,Аргун
3142,Ачхой-Мартан
3152,Ведено
441,Грозный
3144,Гудермес
3145,Знаменское
3150,Итум-Кале
3154,Курчалой
3146,Наурская
3147,Урус-Мартан
3148,Шали
3153,Шарой
3151,Шатой
3149,Шелковская
3159,Алатырь
3189,Аликово
3190,Батырево
3191,Вурнары
3192,Ибреси
3160,Канаш
3161,Козловка
3193,Комсомольское
3194,Красноармейское
3195,Красные Четаи
3155,Кугеси
3156,Лапсары
3157,Мариинский Посад
3196,Моргауши
387,Новочебоксарск
3197,Порецкое
3198,Урмары
3199,Цивильск
419,Чебоксары
3200,Шемурша
3188,Шихазаны
1749,Шумерля
3158,Ядрин
3201,Яльчики
3202,Янтиково
2381,Анадырь
3163,Билибино
3164,Певек
3166,Провидения
13149,Тавайваам
3162,Угольные Копи
3165,Эгвекинот
1741,Аксарка
618,Губкинский
2300,Коротчаево
1441,Красноселькуп
680,Лабытнанги
3210,Лимбяяха
1442,Мужи
678,Муравленко
681,Надым
12,Новый Уренгой
679,Ноябрьск
3211,Пангоды
3212,Пуровск
51,Пурпе
677,Салехард
1340,Тазовский
682,Тарко-Сале
13150,Толька
3167,Уренгой
2008,Харп
3231,Ямбург
1338,Яр-Сале
3175,Большое Село
13063,Борисоглебский
1437,Гаврилов-Ям
531,Данилов
3168,Заволжье
3176,Искра Октября
1412,Карабиха
3169,Константиновский
3170,Красные Ткачи
3171,Лесная Поляна
13156,Любим
1411,Мышкин
3172,Нагорный
3177,Октябрьский
187,Переславль-Залеский
1413,Петровск
1410,Пошехонье
434,Ростов
147,Рыбинск
3173,Семибратово
1409,Тутаев
1110,Углич
3174,Щедрино
146,Ярославль
